# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:81
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
29.0,0.29,1.3536,-0.0285,-0.001,0.2586,1.3291,-0.0254,-0.0599,-0.1395,1.1854,0.028,-0.0208,-0.8676,1.3939,-0.1097,0.2004,0.8143,0.9444,-0.0283,0.9802,-0.972,1.6073,-0.1708,0.0575,1.0559,1.6148,-0.1151,0.3689,1.1455,1.4063,0.0106,0.028,-0.0673,1.4102,0.1634,-2.1704,-2.8693,0.9274,-0.0815,0.5728,-3.0318,0.4341,0.3922,4.1309,-6.3492,0.2693,-0.4062,3.3494,-0.9734,-0.2586,-0.4106,-1.1254,0.5765,-0.5225,0.2299,0.9419,-0.3315,-4.8041,-3.016,-3.9723,-0.3983
30.0,0.3,1.3531,-0.0083,-0.0011,0.2333,1.3356,-0.0008,-0.0605,-0.1409,1.1752,0.0524,-0.0321,-0.977,1.4074,-0.0925,0.2102,0.8856,0.9005,-0.0094,1.1103,-1.1367,1.6422,-0.1544,0.0505,1.1797,1.6735,-0.1159,0.4795,1.565,1.3731,0.0251,0.09,-0.2011,1.5636,0.1719,-2.3381,-2.8682,0.8666,-0.0644,0.4756,-3.0214,0.5375,0.4456,3.9382,-7.2574,0.216,-0.3535,3.0461,-0.9996,-0.2333,-0.3868,-1.2095,0.6734,-0.6224,0.2829,1.3996,-0.4533,-5.3404,-2.8411,-4.5497,-0.1443
31.0,0.31,1.3569,0.0115,-0.0012,0.1806,1.3383,0.0179,-0.0332,-0.0773,1.1749,0.0755,-0.0463,-1.0848,1.4236,-0.0724,0.2058,0.8999,0.8696,0.008,1.2208,-1.2954,1.671,-0.1322,0.0393,1.3105,1.7242,-0.1037,0.5569,1.9481,1.331,0.0403,0.16,-0.3547,1.7087,0.1886,-2.4615,-2.8002,0.8042,-0.0423,0.3713,-2.93,0.6496,0.5047,3.5432,-8.1449,0.1708,-0.29,2.7179,-0.9864,-0.1806,-0.2649,-1.2645,0.7394,-0.7062,0.4013,1.8408,-0.569,-5.7574,-2.5665,-5.1438,0.0642
32.0,0.32,1.3545,0.0351,-0.0012,0.1725,1.3355,0.0398,-0.0305,-0.0706,1.1654,0.0962,-0.0616,-1.1495,1.4321,-0.0464,0.2117,0.965,0.8386,0.0256,1.2988,-1.4347,1.6974,-0.1034,0.0223,1.3995,1.7701,-0.0882,0.5939,2.2629,1.2961,0.0522,0.2385,-0.5311,1.8493,0.1996,-2.4868,-2.628,0.7455,-0.0293,0.2765,-2.8339,0.7912,0.5545,2.8933,-8.7876,0.1326,-0.2214,2.1649,-0.8526,-0.1725,-0.2496,-1.3217,0.8122,-0.7967,0.4262,2.1616,-0.7534,-5.9603,-2.2669,-5.6203,0.522
33.0,0.33,1.3405,0.0528,-0.0009,0.1285,1.3313,0.0595,-0.0317,-0.0736,1.1534,0.1167,-0.0784,-1.2014,1.4383,-0.0252,0.2192,1.0466,0.8071,0.046,1.3559,-1.564,1.7278,-0.0848,0.0019,1.5373,1.8012,-0.0772,0.6194,2.6289,1.2465,0.0616,0.2919,-0.6597,1.9838,0.2049,-2.4986,-2.4594,0.6855,-0.0186,0.1892,-2.721,0.9452,0.5938,2.0737,-9.1284,0.106,-0.1598,1.6229,-0.6774,-0.1285,-0.2088,-1.3302,0.9375,-0.879,0.484,2.566,-0.8483,-6.2088,-2.0073,-5.8382,0.9695
34.0,0.34,1.3328,0.0694,-0.0,0.0628,1.3268,0.0745,-0.0097,-0.0226,1.1469,0.1319,-0.0998,-1.2868,1.4487,-0.0057,0.2156,1.0815,0.7738,0.0619,1.4166,-1.7129,1.7531,-0.0563,-0.0255,1.6534,1.8182,-0.0547,0.5973,2.9046,1.1889,0.067,0.3612,-0.832,2.0953,0.2162,-2.4163,-2.2211,0.6172,-0.007,0.1095,-2.5446,1.1155,0.6174,1.1729,-9.003,0.0794,-0.1038,1.1859,-0.5168,-0.0628,-0.0874,-1.3508,1.0371,-0.9458,0.568,2.8958,-0.9677,-6.2484,-1.6404,-5.7775,1.2534
35.0,0.35,1.3161,0.0868,0.0006,0.0398,1.3199,0.091,-0.0247,-0.0568,1.1319,0.1486,-0.1189,-1.3085,1.4429,0.0173,0.212,1.1213,0.7495,0.0813,1.418,-1.8027,1.7656,-0.0289,-0.059,1.8048,1.8287,-0.0257,0.5411,3.1106,1.14,0.0693,0.4215,-0.9965,2.197,0.2268,-2.2293,-1.9242,0.5553,-0.0066,0.0441,-2.3985,1.3089,0.6269,0.3491,-8.4427,0.0514,-0.0588,0.7275,-0.3261,-0.0398,-0.1017,-1.3508,1.0985,-0.9936,0.6832,3.1104,-1.1193,-6.102,-1.317,-5.4832,1.6014
36.0,0.36,1.2995,0.1034,0.0008,-0.0093,1.3113,0.1068,-0.022,-0.0509,1.1203,0.1588,-0.1393,-1.3381,1.4415,0.0382,0.2068,1.1585,0.731,0.0916,1.4043,-1.8802,1.7829,-0.003,-0.1023,1.9671,1.8232,0.0104,0.4601,3.2673,1.085,0.0754,0.4678,-1.1416,2.2706,0.2418,-1.9978,-1.6296,0.4967,-0.0051,-0.0103,-2.219,1.5,0.624,-0.2827,-7.4098,0.0368,-0.0231,0.365,-0.1663,0.0093,-0.0461,-1.333,1.1835,-1.0154,0.813,3.3015,-1.2217,-5.876,-0.9849,-4.815,1.8175
37.0,0.37,1.2785,0.1181,0.0013,-0.0381,1.2944,0.1217,-0.0182,-0.0421,1.106,0.1685,-0.1565,-1.3266,1.4356,0.06,0.2049,1.2219,0.7136,0.102,1.3993,-1.9786,1.7939,0.026,-0.1483,2.0511,1.8082,0.051,0.3587,3.3525,1.031,0.0736,0.516,-1.3075,2.3246,0.2567,-1.6976,-1.3182,0.4381,-0.0045,-0.0522,-2.0162,1.7031,0.597,-0.615,-5.9007,0.0225,0.0051,0.0871,-0.0399,0.0381,-0.0075,-1.2945,1.2745,-1.1018,0.8388,3.4022,-1.3643,-5.5176,-0.6107,-3.763,1.9207
38.0,0.38,1.2598,0.1348,0.0016,-0.056,1.2835,0.1373,-0.0304,-0.0701,1.0951,0.1855,-0.1708,-1.2964,1.4271,0.082,0.1981,1.2671,0.7025,0.1196,1.3879,-2.0781,1.8045,0.0578,-0.2073,2.2056,1.7904,0.0949,0.2472,3.3877,0.9838,0.0767,0.5525,-1.4641,2.3709,0.2679,-1.326,-0.9885,0.3846,-0.009,-0.0827,-1.837,1.917,0.5483,-0.6489,-4.1941,0.0081,0.0168,-0.0678,0.0309,0.056,-0.0201,-1.2484,1.336,-1.2055,0.9556,3.4452,-1.5053,-5.0454,-0.2732,-2.5738,1.913
39.0,0.39,1.2457,0.1532,0.0012,-0.087,1.2719,0.1549,-0.0224,-0.0519,1.0862,0.1928,-0.1874,-1.2916,1.4197,0.1076,0.1835,1.2636,0.6932,0.1294,1.3409,-2.1325,1.8025,0.0926,-0.2676,2.2865,1.7655,0.1469,0.1322,3.3797,0.9354,0.0839,0.5829,-1.627,2.4106,0.2847,-0.898,-0.6485,0.3322,-0.0094,-0.1016,-1.6318,2.1328,0.488,-0.457,-2.4313,-0.0001,0.0263,-0.1693,0.077,0.087,0.0308,-1.2149,1.3615,-1.228,1.0488,3.4618,-1.6374,-4.4828,0.0941,-1.3554,1.8206
40.0,0.4,1.2212,0.1668,0.0015,-0.1213,1.2512,0.1659,-0.0185,-0.0426,1.0767,0.201,-0.1939,-1.2239,1.4086,0.1298,0.1749,1.3077,0.6949,0.1402,1.2809,-2.1667,1.8028,0.12,-0.3286,2.3371,1.7294,0.1904,0.0184,3.3805,0.8824,0.0846,0.5931,-1.7571,2.4341,0.2864,-0.454,-0.3202,0.2869,-0.008,-0.1085,-1.3984,2.3396,0.4049,-0.1105,-0.5431,0.001,0.0306,-0.1885,0.0853,0.1213,0.0753,-1.1146,1.4385,-1.2915,1.0651,3.4944,-1.729,-3.9267,0.4525,0.0049,1.6093
41.0,0.41,1.2032,0.178,0.0012,-0.1309,1.2376,0.1764,-0.0254,-0.0586,1.0636,0.2047,-0.2041,-1.1916,1.3942,0.1477,0.1608,1.3154,0.6892,0.1425,1.2206,-2.2009,1.7979,0.1501,-0.4055,2.4512,1.695,0.23,-0.0927,3.3053,0.8451,0.0858,0.5923,-1.8759,2.4415,0.2812,0.0019,0.0051,0.2516,-0.016,-0.1093,-1.2123,2.5329,0.3054,0.2821,1.4175,0.0029,0.0222,-0.1813,0.0815,0.1309,0.0675,-1.0748,1.4539,-1.3213,1.1847,3.4302,-1.8318,-3.291,0.7504,1.436,1.4158
42.0,0.42,1.1901,0.1901,0.0006,-0.1399,1.221,0.1885,-0.0122,-0.0283,1.0556,0.2123,-0.2133,-1.1597,1.3834,0.1708,0.1452,1.3116,0.6878,0.1551,1.1438,-2.2023,1.7892,0.1829,-0.4768,2.4911,1.6633,0.2694,-0.1951,3.2199,0.8159,0.0951,0.5754,-1.9656,2.45,0.2698,0.4784,0.345,0.2212,-0.0075,-0.1105,-1.0901,2.7185,0.2008,0.5616,3.2011,-0.0041,0.0265,-0.1165,0.052,0.1399,0.1095,-1.0361,1.4574,-1.3159,1.2425,3.3585,-1.9036,-2.6231,0.9528,2.6466,1.2231
43.0,0.43,1.1753,0.1975,0.0008,-0.1925,1.2076,0.1929,0.0065,0.0155,1.0545,0.2158,-0.221,-1.1255,1.3773,0.1879,0.1285,1.294,0.6938,0.1653,1.0635,-2.1904,1.7817,0.2087,-0.5473,2.5134,1.6237,0.2944,-0.2957,3.183,0.774,0.101,0.5482,-2.0349,2.4579,0.2407,0.9542,0.6972,0.1894,-0.0025,-0.1025,-0.9218,2.8893,0.0834,0.6405,4.7555,-0.0032,0.0179,0.0506,-0.0228,0.1925,0.2097,-0.9512,1.4912,-1.301,1.2979,3.3823,-1.9101,-2.0004,1.1801,3.5952,0.8719
44.0,0.44,1.1656,0.2002,0.0005,-0.1829,1.1971,0.2007,0.0096,0.0221,1.0448,0.2104,-0.2288,-1.0975,1.3627,0.1967,0.1121,1.2677,0.6901,0.1625,0.9953,-2.1959,1.7645,0.2318,-0.6261,2.5539,1.596,0.3134,-0.3824,3.064,0.7554,0.1017,0.5196,-2.1163,2.4581,0.2037,1.4082,1.0594,0.1754,0.0005,-0.0923,-0.7743,3.0402,-0.0344,0.4862,6.1217,0.0088,0.0147,0.1281,-0.0577,0.1829,0.2073,-0.935,1.4539,-1.3027,1.3829,3.2639,-1.9912,-1.3099,1.3994,4.3503,0.6392
45.0,0.45,1.158,0.1996,0.0002,-0.1703,1.1769,0.2038,0.0399,0.0922,1.04,0.2121,-0.2341,-1.0607,1.3514,0.2082,0.0967,1.2519,0.6924,0.1692,0.9238,-2.1894,1.7522,0.2529,-0.7052,2.5811,1.5678,0.321,-0.454,2.9176,0.7459,0.104,0.4774,-2.1567,2.4507,0.1512,1.8428,1.4456,0.1643,0.01,-0.0916,-0.7249,3.1692,-0.1592,0.0779,7.1887,0.0063,0.0144,0.2642,-0.1192,0.1703,0.2709,-0.9129,1.4242,-1.3028,1.4463,3.1166,-2.0335,-0.5944,1.4782,4.8134,0.4408
46.0,0.46,1.1483,0.1965,-0.0,-0.1743,1.163,0.1969,0.0475,0.1113,1.0362,0.204,-0.235,-1.0123,1.3369,0.2143,0.0803,1.2071,0.7009,0.1689,0.8354,-2.1304,1.7324,0.2675,-0.7886,2.6095,1.5364,0.3176,-0.5167,2.7889,0.7323,0.1074,0.4281,-2.1714,2.4436,0.0931,2.2227,1.8401,0.1562,0.0152,-0.0875,-0.6607,3.2783,-0.2771,-0.5313,7.8641,0.012,0.0099,0.3771,-0.1718,0.1743,0.2954,-0.862,1.3824,-1.2614,1.5423,3.0045,-2.0339,0.0656,1.5467,4.9598,0.2521
47.0,0.47,1.1475,0.1893,-0.0001,-0.1988,1.1577,0.1964,0.078,0.1831,1.0442,0.1957,-0.238,-0.9779,1.3291,0.2135,0.0628,1.115,0.7148,0.167,0.7721,-2.1225,1.7093,0.2812,-0.8745,2.6323,1.5118,0.31,-0.575,2.685,0.723,0.101,0.3781,-2.1797,2.4465,0.0354,2.5423,2.244,0.1526,0.0172,-0.0843,-0.6094,3.3775,-0.3737,-1.2524,8.1288,0.0188,0.0124,0.3614,-0.1664,0.1988,0.3978,-0.8047,1.3143,-1.2642,1.6825,2.9388,-2.0084,0.6614,1.597,4.7965,0.2173
48.0,0.48,1.1401,0.1761,-0.0002,-0.1922,1.1468,0.1827,0.0826,0.1956,1.04,0.1856,-0.2415,-0.9484,1.3179,0.2116,0.051,1.0933,0.7198,0.1613,0.6978,-2.0743,1.6927,0.2879,-0.9504,2.6173,1.4869,0.2952,-0.6194,2.5549,0.7176,0.099,0.3257,-2.1751,2.45,-0.0236,2.8107,2.6717,0.1513,0.0245,-0.0843,-0.5868,3.4592,-0.4688,-1.9459,7.9318,0.0183,0.0155,0.439,-0.2045,0.1922,0.4045,-0.7837,1.2855,-1.2216,1.7151,2.8156,-2.0022,1.2646,1.6066,4.2537,0.1084
49.0,0.49,1.1412,0.1596,-0.0002,-0.1812,1.1348,0.1695,0.113,0.2697,1.0445,0.1638,-0.2378,-0.8977,1.3114,0.1994,0.0391,1.0526,0.7347,0.1472,0.6315,-2.0345,1.6772,0.2831,-1.0228,2.5925,1.4646,0.2721,-0.64,2.3755,0.7201,0.0934,0.2759,-2.1825,2.4534,-0.0785,3.0038,3.1046,0.1558,0.033,-0.0846,-0.5659,3.5333,-0.5411,-2.5684,7.5619,0.0275,0.0202,0.4864,-0.2295,0.1812,0.4734,-0.7448,1.2334,-1.213,1.7579,2.6363,-2.0138,1.8741,1.6278,3.6339,0.0343
50.0,0.5,1.1415,0.1408,-0.0005,-0.1964,1.1291,0.1568,0.1406,0.3387,1.0496,0.1418,-0.2404,-0.8746,1.3027,0.1852,0.0271,0.9603,0.7487,0.1298,0.5631,-1.9738,1.6541,0.2786,-1.1156,2.6125,1.4377,0.2451,-0.6548,2.2203,0.7203,0.0816,0.2225,-2.1524,2.4553,-0.1327,3.1279,3.5459,0.1588,0.0353,-0.0917,-0.5906,3.6003,-0.5942,-3.1051,7.092,0.0242,0.0211,0.5301,-0.2537,0.1964,0.5628,-0.7081,1.1563,-1.1566,1.9037,2.5065,-1.9628,2.4269,1.5664,2.9844,0.0098
51.0,0.51,1.1305,0.1184,-0.0004,-0.1689,1.1166,0.1335,0.1291,0.3145,1.0476,0.1204,-0.2212,-0.777,1.2875,0.1679,0.0193,0.9712,0.7684,0.1128,0.4972,-1.8982,1.6389,0.2702,-1.1995,2.6028,1.412,0.2151,-0.6571,2.0582,0.721,0.0721,0.1723,-2.131,2.4593,-0.1748,3.1655,3.9724,0.1626,0.034,-0.0959,-0.597,3.6586,-0.6318,-3.4692,6.4335,0.0301,0.0241,0.4628,-0.2249,0.1689,0.5085,-0.6368,1.1392,-1.1647,1.9177,2.3251,-1.9646,2.9306,1.5337,2.2053,0.0899
52.0,0.52,1.1301,0.0943,-0.0013,-0.1872,1.1129,0.1131,0.1485,0.3656,1.0567,0.0934,-0.2133,-0.7286,1.2821,0.1419,0.0106,0.9082,0.789,0.0909,0.4421,-1.8474,1.619,0.251,-1.2666,2.5554,1.38,0.1854,-0.6463,1.8898,0.719,0.0592,0.123,-2.102,2.4581,-0.2034,3.1294,4.3872,0.1649,0.0363,-0.1024,-0.6134,3.7081,-0.6387,-3.7353,5.8058,0.0284,0.029,0.4493,-0.221,0.1872,0.5814,-0.5698,1.0947,-1.1504,1.966,2.1806,-1.9141,3.4021,1.4842,1.4941,0.1208
53.0,0.53,1.1313,0.0686,-0.0017,-0.1764,1.108,0.0856,0.1548,0.3861,1.0582,0.0659,-0.2124,-0.7051,1.2749,0.1155,0.0036,0.8611,0.8035,0.0666,0.3793,-1.7376,1.6026,0.2321,-1.3515,2.5435,1.3531,0.1505,-0.6117,1.6843,0.7268,0.0474,0.0765,-2.0798,2.4542,-0.2314,3.0306,4.7977,0.1719,0.0382,-0.113,-0.652,3.7542,-0.6294,-3.9515,5.2501,0.0283,0.0305,0.4773,-0.238,0.1764,0.5919,-0.5579,1.0368,-1.0517,2.0409,1.9649,-1.9007,3.8917,1.4202,0.8797,0.1279
54.0,0.54,1.1249,0.0397,-0.0015,-0.1701,1.0972,0.0629,0.1667,0.4208,1.0646,0.0343,-0.1863,-0.6038,1.2642,0.0925,-0.0032,0.8399,0.8345,0.0365,0.3253,-1.638,1.5877,0.216,-1.4415,2.5343,1.3213,0.1095,-0.5724,1.4993,0.7284,0.0291,0.0307,-2.0424,2.4483,-0.2508,2.8616,5.1814,0.1799,0.0326,-0.1197,-0.6652,3.7927,-0.6026,-4.0814,4.6996,0.0311,0.0274,0.477,-0.2409,0.1701,0.6221,-0.4599,1.0093,-1.0469,2.0969,1.7719,-1.8686,4.3221,1.3676,0.2924,0.141
55.0,0.55,1.1247,0.014,-0.0027,-0.1885,1.1012,0.0377,0.1639,0.419,1.0748,0.0027,-0.1712,-0.5444,1.2586,0.0644,-0.0084,0.7726,0.8631,0.0029,0.2776,-1.538,1.565,0.1921,-1.4922,2.4564,1.2811,0.0749,-0.5137,1.2877,0.7299,0.0153,-0.0117,-1.9957,2.4291,-0.2577,2.6445,5.566,0.1864,0.0346,-0.1319,-0.7046,3.8264,-0.5522,-4.2534,4.2818,0.0298,0.0339,0.4493,-0.2301,0.1885,0.6379,-0.3804,0.9607,-1.0004,2.1215,1.5724,-1.8034,4.7828,1.2798,-0.137,0.2115
56.0,0.56,1.1203,-0.0167,-0.0033,-0.1679,1.0946,0.0043,0.1559,0.4038,1.0797,-0.0275,-0.1461,-0.4565,1.2503,0.0257,-0.0131,0.7743,0.8883,-0.0245,0.2385,-1.4605,1.5529,0.1586,-1.5574,2.407,1.2498,0.0334,-0.4452,1.0786,0.7346,-0.0024,-0.0532,-1.9822,2.4132,-0.2628,2.3641,5.9154,0.1888,0.0282,-0.1439,-0.7396,3.8551,-0.4893,-4.3797,3.8651,0.0298,0.0308,0.4056,-0.2099,0.168,0.6003,-0.3098,0.9418,-1.0081,2.1121,1.3328,-1.8112,5.2098,1.2305,-0.5368,0.2961
57.0,0.57,1.1208,-0.0453,-0.0036,-0.1748,1.0882,-0.016,0.1805,0.4736,1.0869,-0.0602,-0.1332,-0.4109,1.2458,-0.0012,-0.0174,0.7275,0.912,-0.0561,0.1985,-1.3467,1.5338,0.1376,-1.607,2.3351,1.2186,-0.0054,-0.3804,0.8954,0.7419,-0.0225,-0.0912,-1.9292,2.3883,-0.2536,2.0159,6.1792,0.198,0.0224,-0.1632,-0.8061,3.8657,-0.3998,-4.5448,3.5229,0.0189,0.0298,0.4384,-0.2299,0.1748,0.6811,-0.2557,0.902,-0.9364,2.1258,1.1459,-1.7529,5.533,1.1101,-0.7557,0.3267
58.0,0.58,1.1243,-0.0705,-0.0041,-0.164,1.0906,-0.0466,0.1712,0.4568,1.0932,-0.0894,-0.1213,-0.3698,1.2433,-0.0287,-0.0209,0.6968,0.9403,-0.0913,0.1559,-1.1679,1.519,0.1125,-1.6375,2.2433,1.1894,-0.0442,-0.2914,0.6718,0.7501,-0.0364,-0.1301,-1.9251,2.3511,-0.2455,1.6339,6.416,0.2041,0.0233,-0.1759,-0.832,3.859,-0.302,-4.7357,3.2077,0.0225,0.0329,0.4237,-0.2247,0.1641,0.6513,-0.2237,0.8608,-0.7954,2.0983,0.895,-1.7618,5.8946,1.0803,-0.9064,0.37
59.0,0.59,1.1168,-0.0942,-0.0035,-0.1248,1.0837,-0.0706,0.1504,0.4064,1.0978,-0.1163,-0.0768,-0.2335,1.2275,-0.0611,-0.0246,0.6912,0.974,-0.117,0.1306,-1.0799,1.4998,0.0812,-1.6881,2.1836,1.1656,-0.0804,-0.2158,0.4908,0.756,-0.0489,-0.1696,-1.9251,2.3168,-0.23,1.2152,6.5887,0.2071,0.0193,-0.1864,-0.8486,3.8401,-0.2005,-4.765,2.8085,0.0186,0.0265,0.5027,-0.27,0.1248,0.5576,-0.12,0.8158,-0.8473,2.0861,0.66,-1.8041,6.1699,1.0651,-1.1737,0.2974
60.0,0.6,1.1221,-0.1208,-0.0038,-0.1232,1.082,-0.0923,0.1677,0.459,1.1095,-0.1446,-0.0609,-0.1852,1.226,-0.0884,-0.0266,0.6419,1.0031,-0.147,0.1054,-0.9642,1.4796,0.0555,-1.6872,2.064,1.1421,-0.1191,-0.1376,0.3111,0.7701,-0.0639,-0.2042,-1.8809,2.2665,-0.215,0.7696,6.6586,0.2196,0.019,-0.2123,-0.9267,3.7937,-0.0868,-4.938,2.5147,0.0138,0.0342,0.4782,-0.2607,0.1233,0.6112,-0.0709,0.7651,-0.7797,2.0404,0.4629,-1.7652,6.369,0.9427,-1.1662,0.4051
61.0,0.61,1.1251,-0.1433,-0.004,-0.108,1.0831,-0.1178,0.1608,0.447,1.1143,-0.1695,-0.0489,-0.1489,1.2216,-0.1118,-0.0285,0.6069,1.0286,-0.1762,0.0785,-0.7844,1.4569,0.0323,-1.6614,1.9278,1.1251,-0.1591,-0.0616,0.1417,0.7828,-0.0805,-0.2385,-1.8557,2.2084,-0.2011,0.3193,6.626,0.231,0.0168,-0.234,-0.9776,3.7149,0.0225,-5.0173,2.1731,0.0161,0.0348,0.4872,-0.2688,0.1081,0.5824,-0.0479,0.715,-0.6355,1.9534,0.2624,-1.7593,6.4857,0.8673,-1.1708,0.4477
62.0,0.62,1.1224,-0.1604,-0.0028,-0.0841,1.0795,-0.1357,0.1497,0.4224,1.1228,-0.1877,-0.0129,-0.0427,1.2098,-0.1295,-0.0301,0.5721,1.0637,-0.193,0.0612,-0.667,1.4329,0.0123,-1.6549,1.826,1.1128,-0.1875,-0.0102,0.0277,0.7963,-0.0937,-0.2684,-1.8066,2.1505,-0.176,-0.1145,6.4888,0.2437,0.0114,-0.2619,-1.0486,3.616,0.128,-4.9075,1.7865,0.0119,0.0312,0.5515,-0.309,0.0842,0.5316,0.04,0.6564,-0.6282,1.9068,0.1136,-1.7387,6.4673,0.7473,-1.2725,0.4475
63.0,0.63,1.1295,-0.1796,-0.0027,-0.0643,1.08,-0.1531,0.1553,0.4444,1.1364,-0.2084,0.0109,0.0269,1.2091,-0.1534,-0.0308,0.5392,1.0986,-0.2213,0.0471,-0.5514,1.4178,-0.0141,-1.6254,1.7084,1.1138,-0.2153,0.0279,-0.0566,0.8179,-0.1038,-0.297,-1.7661,2.0834,-0.1575,-0.5016,6.1649,0.2629,0.012,-0.2931,-1.1216,3.4728,0.2157,-4.7616,1.4307,0.0114,0.0349,0.6234,-0.3548,0.0643,0.5343,0.0935,0.6037,-0.5844,1.8326,0.0015,-1.7231,6.2552,0.6335,-1.2185,0.4406
64.0,0.64,1.1341,-0.1915,-0.0025,-0.0439,1.0849,-0.1634,0.1455,0.4217,1.1451,-0.2248,0.0323,0.0893,1.2008,-0.1689,-0.0288,0.4682,1.1293,-0.2423,0.0328,-0.4079,1.3836,-0.0337,-1.5495,1.5553,1.1139,-0.2334,0.0598,-0.1278,0.8368,-0.1098,-0.3236,-1.7241,2.0081,-0.1396,-0.8197,5.7731,0.2807,0.0171,-0.3257,-1.1897,3.3038,0.282,-4.4633,1.0863,0.0131,0.0433,0.6774,-0.3929,0.044,0.4894,0.1389,0.5123,-0.5053,1.7398,-0.0968,-1.7068,5.9791,0.5227,-1.2428,0.4489
65.0,0.65,1.1363,-0.203,-0.0011,-0.0218,1.0818,-0.1738,0.1464,0.4305,1.1524,-0.2397,0.0554,0.1576,1.1932,-0.1779,-0.0282,0.4264,1.1589,-0.2558,0.0203,-0.2667,1.3588,-0.049,-1.4746,1.4187,1.118,-0.251,0.0772,-0.1675,0.8567,-0.1193,-0.3439,-1.6635,1.9254,-0.132,-1.0504,5.2617,0.3022,0.0173,-0.3635,-1.2656,3.1076,0.3247,-4.2399,0.8141,0.0206,0.0515,0.6609,-0.3902,0.0218,0.4756,0.1886,0.4484,-0.4347,1.6314,-0.1622,-1.6735,5.5566,0.384,-1.0531,0.5477
66.0,0.66,1.1475,-0.2101,-0.0006,0.0015,1.0888,-0.1841,0.1413,0.4222,1.1672,-0.247,0.0729,0.2103,1.1913,-0.1888,-0.0249,0.3568,1.1945,-0.2669,0.0088,-0.1175,1.3342,-0.0687,-1.3743,1.2706,1.1341,-0.2582,0.0826,-0.1809,0.888,-0.1272,-0.3575,-1.5872,1.8378,-0.1227,-1.1653,4.6153,0.3323,0.0214,-0.4177,-1.3838,2.8787,0.3327,-3.7955,0.5527,0.0218,0.0541,0.8422,-0.5073,-0.0015,0.4428,0.2207,0.3555,-0.3397,1.5252,-0.2,-1.6252,4.9654,0.1838,-0.9293,0.4603
67.0,0.67,1.1525,-0.2099,-0.0008,0.0,1.0939,-0.182,0.1413,0.4274,1.1848,-0.252,0.1032,0.302,1.1853,-0.1875,-0.0198,0.27,1.2368,-0.2771,0.0003,-0.0032,1.3028,-0.0799,-1.2415,1.1076,1.1473,-0.253,0.0574,-0.1249,0.9104,-0.1244,-0.3611,-1.4858,1.7483,-0.1139,-1.1636,3.8829,0.3611,0.0284,-0.4697,-1.4774,2.6258,0.3113,-3.2493,0.3474,0.0306,0.0631,0.9443,-0.5833,0.0,0.4493,0.3185,0.2702,-0.3205,1.4028,-0.1371,-1.5259,4.1966,-0.0187,-0.7897,0.4381
68.0,0.68,1.1611,-0.2104,0.0001,0.0329,1.0964,-0.1833,0.1382,0.4246,1.1965,-0.2583,0.1265,0.3754,1.1783,-0.1883,-0.0151,0.1966,1.2695,-0.2886,-0.0076,0.1039,1.2734,-0.0923,-1.112,0.9608,1.1661,-0.2447,0.0488,-0.1069,0.9364,-0.1275,-0.3747,-1.4414,1.6531,-0.117,-1.0659,3.1384,0.3836,0.0334,-0.522,-1.5578,2.3668,0.2607,-2.7505,0.2039,0.0359,0.0745,0.9909,-0.6281,-0.0328,0.4127,0.3623,0.1638,-0.2891,1.2808,-0.1501,-1.5191,3.4368,-0.1508,-0.56,0.4671
69.0,0.69,1.1745,-0.2058,0.0001,0.0438,1.1092,-0.1784,0.1338,0.4163,1.2134,-0.2588,0.1405,0.4225,1.1762,-0.1867,-0.0073,0.09,1.3065,-0.292,-0.0196,0.2577,1.2396,-0.1029,-0.9521,0.7999,1.184,-0.2302,0.0362,-0.0794,0.9672,-0.1278,-0.3739,-1.3527,1.5504,-0.1204,-0.8782,2.3583,0.4174,0.0408,-0.5874,-1.6598,2.0923,0.1808,-2.081,0.1008,0.0453,0.0847,1.1298,-0.737,-0.0438,0.3925,0.4003,0.0461,-0.1829,1.16,-0.1309,-1.4443,2.6075,-0.3543,-0.4358,0.4089
