# Model:
# Number_of_Rigid_Bodies:12
# Number_of_Frames:109
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy,Body_2_X,Body_2_Y,Body_2_Ux,Body_2_Uy,Body_3_X,Body_3_Y,Body_3_Ux,Body_3_Uy,Body_4_X,Body_4_Y,Body_4_Ux,Body_4_Uy,Body_5_X,Body_5_Y,Body_5_Ux,Body_5_Uy,Body_6_X,Body_6_Y,Body_6_Ux,Body_6_Uy,Body_7_X,Body_7_Y,Body_7_Ux,Body_7_Uy,Body_8_X,Body_8_Y,Body_8_Ux,Body_8_Uy,Body_9_X,Body_9_Y,Body_9_Ux,Body_9_Uy,Body_10_X,Body_10_Y,Body_10_Ux,Body_10_Uy,Body_11_X,Body_11_Y,Body_11_Ux,Body_11_Uy,Body_12_X,Body_12_Y,Body_12_Ux,Body_12_Uy,Mixed_Ang_Driver_1,Mixed_Ang_Driver_2,Mixed_Ang_Driver_3,Mixed_Ang_Driver_4,Mixed_Ang_Driver_5,Mixed_Ang_Driver_6,Mixed_Ang_Driver_7,Mixed_Ang_Driver_8,Mixed_Ang_Driver_9,Mixed_Ang_Driver_10,Mixed_Ang_Driver_11,Mixed_Ang_Driver_12
33.0,0.33,0.3833,1.1279,0.9971,-0.0396,0.4235,1.4721,0.98,-0.2096,0.3953,1.1701,1.0052,0.0299,0.3575,1.1914,0.9716,-0.2531,0.4482,0.9383,0.7777,0.6193,0.3163,0.9573,0.9955,0.0064,0.3692,0.6429,1.001,-0.0074,0.4322,0.654,0.9235,0.3838,0.347,0.2727,0.9908,-0.1294,0.4442,0.3191,0.8808,-0.4731,0.3723,0.0437,0.4007,0.9169,0.3841,0.0947,0.8131,0.5819,0.0397,-0.171,0.0694,-0.2151,0.6428,0.2612,0.0324,0.4336,-0.1225,-0.8868,1.2887,1.1141
34.0,0.34,0.3943,1.1276,0.9971,-0.0388,0.4343,1.4716,0.9801,-0.2091,0.4071,1.1701,1.0049,0.0362,0.3672,1.1912,0.9693,-0.2619,0.4622,0.9393,0.7652,0.6347,0.323,0.9575,0.9954,-0.0139,0.3768,0.6427,1.0006,-0.03,0.445,0.6538,0.9202,0.3917,0.3487,0.2727,0.9899,-0.1367,0.4665,0.3153,0.9074,-0.42,0.3724,0.0439,0.402,0.9163,0.4199,0.088,0.7747,0.632,0.0389,-0.1713,0.0749,-0.225,0.6564,0.2499,0.0089,0.4413,-0.1073,-0.8359,1.2946,1.1178
35.0,0.35,0.4054,1.1269,0.9971,-0.0381,0.4451,1.471,0.9803,-0.2082,0.419,1.1697,1.0046,0.0425,0.3769,1.1907,0.9668,-0.2709,0.4762,0.94,0.753,0.6493,0.3298,0.9574,0.995,-0.0325,0.3846,0.6423,0.9996,-0.0523,0.4574,0.6531,0.9178,0.3976,0.3505,0.2726,0.9889,-0.1445,0.4888,0.3114,0.9314,-0.3636,0.3726,0.044,0.4033,0.9157,0.4562,0.0819,0.7321,0.6808,0.0382,-0.1711,0.0805,-0.235,0.6693,0.2405,-0.0141,0.447,-0.0928,-0.781,1.301,1.1213
36.0,0.36,0.4164,1.126,0.9972,-0.0372,0.4559,1.47,0.9804,-0.2078,0.4308,1.1691,1.0043,0.0489,0.3867,1.19,0.9647,-0.2787,0.4901,0.9404,0.7409,0.6631,0.337,0.9571,0.9942,-0.0503,0.3924,0.6417,0.9981,-0.0746,0.4695,0.652,0.9163,0.4013,0.3523,0.2726,0.9877,-0.1523,0.5107,0.3073,0.9525,-0.3038,0.3726,0.0441,0.4057,0.9145,0.4927,0.0766,0.6854,0.7279,0.0373,-0.1715,0.086,-0.244,0.6813,0.2308,-0.0373,0.4501,-0.0783,-0.7215,1.3062,1.1242
37.0,0.37,0.4275,1.1248,0.9972,-0.0365,0.4668,1.4689,0.9805,-0.2072,0.4426,1.1682,1.004,0.0547,0.3966,1.1889,0.9624,-0.2865,0.5038,0.9405,0.7289,0.6762,0.3444,0.9565,0.9932,-0.0663,0.4003,0.641,0.9962,-0.0962,0.4813,0.6506,0.9156,0.4031,0.3542,0.2725,0.9864,-0.1609,0.5324,0.3034,0.97,-0.2416,0.3727,0.0442,0.4076,0.9136,0.5293,0.0721,0.6351,0.7723,0.0366,-0.1717,0.091,-0.2527,0.6934,0.2226,-0.0597,0.4513,-0.0654,-0.6588,1.3128,1.1266
38.0,0.38,0.4386,1.1233,0.9972,-0.0357,0.4776,1.4675,0.9806,-0.2067,0.4544,1.1669,1.0036,0.0605,0.4066,1.1877,0.9603,-0.2937,0.5175,0.9403,0.7178,0.688,0.3521,0.9557,0.9921,-0.081,0.4083,0.6401,0.9939,-0.1174,0.4928,0.6487,0.9158,0.4032,0.3563,0.2725,0.9849,-0.1698,0.5537,0.2994,0.9837,-0.1773,0.3729,0.0443,0.41,0.9126,0.5658,0.0686,0.5818,0.8134,0.0358,-0.1719,0.096,-0.261,0.704,0.2153,-0.0818,0.4506,-0.0531,-0.5931,1.3193,1.1283
39.0,0.39,0.4497,1.1216,0.9972,-0.0349,0.4886,1.4658,0.9807,-0.2065,0.4662,1.1655,1.0032,0.0663,0.4166,1.1861,0.9584,-0.3,0.531,0.9398,0.707,0.6991,0.3601,0.9545,0.9908,-0.095,0.4164,0.6391,0.9912,-0.1379,0.5042,0.6465,0.9165,0.4021,0.3586,0.2724,0.9832,-0.1795,0.5747,0.2956,0.993,-0.1123,0.373,0.0444,0.4133,0.911,0.6019,0.0663,0.5267,0.8503,0.035,-0.1726,0.101,-0.2684,0.7137,0.2078,-0.1032,0.4484,-0.0424,-0.5261,1.3255,1.1288
40.0,0.4,0.4609,1.1197,0.9972,-0.0339,0.4996,1.464,0.9807,-0.2066,0.4779,1.1638,1.0028,0.0717,0.4268,1.1843,0.9567,-0.3055,0.5444,0.939,0.697,0.7091,0.3684,0.953,0.9894,-0.1076,0.4247,0.638,0.9882,-0.1581,0.5153,0.6441,0.9178,0.3994,0.361,0.2723,0.9813,-0.1899,0.5952,0.2921,0.9981,-0.0474,0.3731,0.0445,0.4166,0.9095,0.6373,0.0651,0.47,0.8831,0.034,-0.1736,0.1054,-0.2751,0.7226,0.2009,-0.1246,0.4444,-0.0326,-0.4579,1.3324,1.1292
41.0,0.41,0.472,1.1177,0.9972,-0.0329,0.5105,1.462,0.9807,-0.2067,0.4896,1.162,1.0024,0.077,0.4371,1.1823,0.9552,-0.3104,0.5577,0.938,0.6875,0.7182,0.3771,0.9514,0.9881,-0.1184,0.4332,0.6367,0.9849,-0.1773,0.5264,0.6414,0.9195,0.3959,0.3636,0.2722,0.979,-0.2013,0.6152,0.2889,0.9989,0.0165,0.3732,0.0447,0.4199,0.9079,0.6718,0.0649,0.4143,0.9107,0.033,-0.1748,0.1096,-0.2812,0.7306,0.1949,-0.1451,0.4395,-0.0247,-0.3901,1.3404,1.1273
42.0,0.42,0.4832,1.1155,0.9972,-0.0321,0.5216,1.4598,0.9807,-0.2068,0.5014,1.1599,1.0021,0.0818,0.4476,1.1801,0.9539,-0.3145,0.5708,0.9368,0.6789,0.7263,0.3862,0.9495,0.9868,-0.1285,0.4419,0.6353,0.9814,-0.1955,0.5374,0.6386,0.9212,0.3922,0.3665,0.272,0.9764,-0.2135,0.6347,0.286,0.9959,0.0774,0.3734,0.0449,0.4236,0.9062,0.7049,0.0657,0.3604,0.9335,0.0322,-0.1757,0.1136,-0.2863,0.7377,0.189,-0.1645,0.4347,-0.0187,-0.325,1.3489,1.1247
43.0,0.43,0.4945,1.1131,0.9972,-0.0313,0.5328,1.4576,0.9807,-0.2069,0.5131,1.1578,1.0017,0.0858,0.4582,1.1778,0.9528,-0.318,0.5837,0.9353,0.6711,0.7336,0.3956,0.9475,0.9856,-0.1372,0.4508,0.6338,0.9777,-0.2129,0.5485,0.6356,0.923,0.3884,0.3696,0.2719,0.9734,-0.2269,0.6536,0.2835,0.9898,0.1345,0.3735,0.0451,0.4294,0.9034,0.7365,0.0674,0.3091,0.9518,0.0313,-0.1766,0.1168,-0.2908,0.7444,0.1838,-0.183,0.4296,-0.0147,-0.2633,1.3561,1.1218
44.0,0.44,0.5058,1.1107,0.9972,-0.0305,0.544,1.4552,0.9807,-0.2071,0.5248,1.1555,1.0014,0.0898,0.469,1.1754,0.9521,-0.3204,0.5965,0.9337,0.6649,0.7391,0.4054,0.9452,0.9845,-0.1447,0.4598,0.6322,0.974,-0.2291,0.5596,0.6327,0.9245,0.385,0.3729,0.2717,0.97,-0.2412,0.672,0.2813,0.9813,0.1862,0.3737,0.0454,0.434,0.9012,0.7663,0.0695,0.2625,0.9658,0.0305,-0.1776,0.1199,-0.294,0.7489,0.1787,-0.2005,0.4251,-0.0127,-0.2071,1.3657,1.1179
45.0,0.45,0.5172,1.1083,0.9972,-0.0297,0.5553,1.4529,0.9806,-0.2075,0.5365,1.1533,1.0011,0.093,0.48,1.1728,0.9517,-0.3217,0.609,0.9319,0.6597,0.7437,0.4157,0.9427,0.9834,-0.1512,0.4691,0.6305,0.9703,-0.2442,0.5708,0.6297,0.9258,0.3819,0.3766,0.2715,0.966,-0.2567,0.6896,0.2793,0.9715,0.2322,0.3739,0.0457,0.4397,0.8984,0.794,0.0719,0.2205,0.9763,0.0298,-0.1788,0.1224,-0.2962,0.7526,0.1735,-0.2167,0.421,-0.0132,-0.1567,1.3754,1.1141
46.0,0.46,0.5287,1.1059,0.9972,-0.029,0.5667,1.4506,0.9806,-0.2077,0.5482,1.151,1.0009,0.0952,0.4911,1.1702,0.9515,-0.3227,0.6213,0.93,0.6556,0.7473,0.4263,0.9401,0.9827,-0.1556,0.4786,0.6288,0.9666,-0.2583,0.5823,0.627,0.9267,0.3798,0.3805,0.2713,0.9615,-0.2732,0.7066,0.2776,0.9614,0.271,0.3741,0.0462,0.4462,0.8952,0.8195,0.0743,0.1853,0.9836,0.029,-0.1797,0.1239,-0.2979,0.7558,0.1699,-0.2321,0.418,-0.0157,-0.1142,1.3852,1.1098
47.0,0.47,0.5403,1.1035,0.9972,-0.0283,0.5782,1.4484,0.9807,-0.2073,0.5599,1.1488,1.0007,0.0967,0.5025,1.1675,0.9515,-0.3227,0.6333,0.9281,0.6531,0.7495,0.4374,0.9375,0.982,-0.1597,0.4884,0.6271,0.9628,-0.2718,0.594,0.6244,0.9272,0.3787,0.3847,0.2713,0.9564,-0.2906,0.7229,0.2761,0.9521,0.302,0.3744,0.0467,0.4546,0.8909,0.8426,0.0762,0.1575,0.9884,0.0283,-0.1799,0.1247,-0.2986,0.7577,0.1657,-0.2469,0.4161,-0.0198,-0.0807,1.3939,1.1057
48.0,0.48,0.552,1.1012,0.9972,-0.0278,0.5898,1.4463,0.9807,-0.2072,0.5716,1.1468,1.0006,0.0975,0.5141,1.1649,0.9519,-0.322,0.6451,0.9262,0.6524,0.7502,0.4489,0.9347,0.9816,-0.1616,0.4983,0.6255,0.9594,-0.2837,0.6058,0.622,0.9272,0.3788,0.3891,0.2713,0.9506,-0.3092,0.7385,0.2748,0.9443,0.3256,0.3748,0.0474,0.4643,0.8859,0.8632,0.0777,0.1368,0.9915,0.0279,-0.1803,0.1251,-0.2983,0.7578,0.163,-0.2596,0.4158,-0.0269,-0.0558,1.4025,1.1016
49.0,0.49,0.5638,1.0991,0.9972,-0.0274,0.6014,1.4443,0.981,-0.2062,0.5832,1.1448,1.0007,0.097,0.5259,1.1623,0.9525,-0.3204,0.6566,0.9242,0.653,0.7496,0.4609,0.9318,0.9813,-0.1631,0.5085,0.6239,0.956,-0.295,0.618,0.62,0.9267,0.38,0.3939,0.2713,0.9442,-0.3284,0.7533,0.2736,0.9389,0.3407,0.3752,0.0481,0.4756,0.8799,0.8814,0.0784,0.1226,0.9934,0.0275,-0.1797,0.1241,-0.297,0.7575,0.1598,-0.2718,0.4167,-0.0354,-0.041,1.41,1.0998
50.0,0.5,0.5758,1.0971,0.9972,-0.0274,0.6132,1.4425,0.9812,-0.2053,0.5949,1.1431,1.0007,0.0956,0.538,1.1598,0.9533,-0.3185,0.6678,0.9223,0.6557,0.7473,0.4733,0.929,0.9812,-0.1629,0.519,0.6223,0.9529,-0.3048,0.6304,0.6182,0.9258,0.3824,0.399,0.2715,0.9368,-0.3488,0.7673,0.2725,0.9361,0.3483,0.3757,0.049,0.4898,0.8721,0.8971,0.0782,0.1172,0.9941,0.0274,-0.1788,0.1227,-0.295,0.7553,0.1579,-0.2821,0.4192,-0.0468,-0.0355,1.4155,1.0972
51.0,0.51,0.5879,1.0953,0.9972,-0.0271,0.6251,1.4409,0.9815,-0.2039,0.6066,1.1416,1.001,0.0929,0.5503,1.1573,0.9544,-0.3158,0.6787,0.9205,0.6597,0.7438,0.4861,0.9262,0.9814,-0.1614,0.5298,0.6209,0.9501,-0.3136,0.643,0.6168,0.9245,0.3854,0.4045,0.2718,0.9286,-0.37,0.7806,0.2715,0.936,0.3484,0.3764,0.05,0.5065,0.8625,0.9104,0.077,0.1203,0.9938,0.0272,-0.1776,0.1197,-0.2924,0.7527,0.1565,-0.2917,0.4221,-0.0603,-0.0387,1.419,1.0941
52.0,0.52,0.6003,1.0937,0.9971,-0.0273,0.6372,1.4396,0.982,-0.2015,0.6183,1.1403,1.0013,0.0888,0.5629,1.155,0.9556,-0.3127,0.6892,0.9189,0.6659,0.7382,0.4994,0.9234,0.9817,-0.1587,0.5408,0.6196,0.9476,-0.3212,0.6559,0.6158,0.9228,0.3895,0.4104,0.2724,0.9196,-0.3919,0.7932,0.2706,0.9385,0.3415,0.3771,0.0511,0.5271,0.8501,0.9216,0.075,0.1306,0.9926,0.0274,-0.175,0.1158,-0.2889,0.7484,0.1559,-0.2995,0.4267,-0.076,-0.0503,1.4186,1.0909
53.0,0.53,0.6128,1.0924,0.9971,-0.0274,0.6494,1.4385,0.9825,-0.1992,0.6301,1.1394,1.0016,0.0835,0.5757,1.1528,0.9569,-0.3091,0.6995,0.9174,0.6738,0.7311,0.513,0.9208,0.9822,-0.1551,0.5523,0.6184,0.9455,-0.3274,0.669,0.6151,0.9209,0.3938,0.4168,0.273,0.9095,-0.4149,0.8051,0.2698,0.9432,0.3281,0.378,0.0524,0.552,0.8341,0.9307,0.0722,0.1483,0.9901,0.0275,-0.1725,0.1107,-0.285,0.743,0.1558,-0.3059,0.4315,-0.0947,-0.0693,1.4143,1.0873
54.0,0.54,0.6255,1.0913,0.9971,-0.0277,0.6617,1.4377,0.9832,-0.1959,0.6419,1.1388,1.0021,0.0768,0.5888,1.1509,0.9583,-0.3052,0.7093,0.9161,0.6832,0.7224,0.5271,0.9183,0.9829,-0.1495,0.5642,0.6174,0.9441,-0.3316,0.6822,0.6147,0.9189,0.3985,0.4239,0.274,0.8982,-0.4388,0.8164,0.2691,0.9495,0.3095,0.3792,0.054,0.5806,0.8146,0.938,0.0688,0.1719,0.9863,0.0278,-0.1688,0.1044,-0.2805,0.7368,0.1574,-0.3099,0.437,-0.1167,-0.0941,1.406,1.0831
55.0,0.55,0.6384,1.0906,0.997,-0.0283,0.6742,1.4372,0.984,-0.1923,0.6537,1.1385,1.0026,0.0688,0.6022,1.1491,0.9599,-0.3008,0.7188,0.915,0.6943,0.7118,0.5417,0.9159,0.9837,-0.1435,0.5764,0.6165,0.9434,-0.334,0.6956,0.6147,0.9167,0.4032,0.4317,0.2751,0.8856,-0.4635,0.8272,0.2686,0.9568,0.286,0.3805,0.0558,0.6135,0.7901,0.9437,0.065,0.2007,0.9808,0.0284,-0.1646,0.0969,-0.2752,0.7294,0.1588,-0.3118,0.4428,-0.1419,-0.124,1.3927,1.0785
56.0,0.56,0.6516,1.0901,0.997,-0.0288,0.6868,1.4369,0.9848,-0.1881,0.6656,1.1386,1.003,0.0595,0.6159,1.1477,0.9615,-0.2961,0.7281,0.9142,0.7069,0.6994,0.5567,0.9138,0.9847,-0.1359,0.5893,0.6158,0.9434,-0.334,0.709,0.6149,0.9149,0.407,0.4403,0.2764,0.8716,-0.4893,0.8373,0.2681,0.9645,0.2592,0.3822,0.0578,0.6508,0.7598,0.9481,0.0612,0.2321,0.9738,0.0289,-0.1599,0.0881,-0.2698,0.7209,0.1616,-0.3113,0.4474,-0.1713,-0.156,1.374,1.0742
57.0,0.57,0.6648,1.0899,0.997,-0.0295,0.6995,1.4369,0.9857,-0.1835,0.6775,1.139,1.0035,0.0494,0.6297,1.1464,0.9632,-0.2911,0.737,0.9136,0.7212,0.6848,0.5719,0.9119,0.9858,-0.127,0.6027,0.6151,0.9446,-0.3309,0.7223,0.6154,0.9133,0.4103,0.45,0.2779,0.856,-0.516,0.8469,0.2679,0.972,0.2298,0.3843,0.0601,0.692,0.7225,0.9514,0.0574,0.2652,0.9653,0.0296,-0.1544,0.0788,-0.2639,0.7104,0.1654,-0.3073,0.4518,-0.2055,-0.19,1.3494,1.0705
58.0,0.58,0.6782,1.0899,0.9969,-0.0304,0.7123,1.4371,0.9866,-0.1785,0.6894,1.1396,1.0038,0.0379,0.6439,1.1454,0.9651,-0.2856,0.7456,0.9133,0.7364,0.6685,0.5877,0.9102,0.9869,-0.1169,0.6167,0.6145,0.9468,-0.3249,0.7357,0.6161,0.9121,0.4126,0.4609,0.2796,0.8388,-0.5434,0.856,0.2678,0.9789,0.199,0.3868,0.0628,0.736,0.6777,0.9538,0.0538,0.2984,0.9554,0.0305,-0.1486,0.0682,-0.2573,0.6994,0.1698,-0.3001,0.4553,-0.2442,-0.2243,1.319,1.0676
59.0,0.59,0.6918,1.0902,0.9969,-0.0313,0.7251,1.4376,0.9876,-0.1731,0.7014,1.1406,1.004,0.0252,0.6582,1.1447,0.9669,-0.2797,0.7538,0.9132,0.7525,0.6505,0.6039,0.9087,0.9881,-0.1056,0.6314,0.614,0.9501,-0.3156,0.7488,0.6169,0.9119,0.4127,0.4731,0.2815,0.8199,-0.5712,0.8644,0.2677,0.9849,0.1681,0.3901,0.066,0.782,0.6243,0.9556,0.0507,0.3282,0.9454,0.0314,-0.1422,0.0565,-0.2502,0.6877,0.1752,-0.2894,0.4564,-0.2877,-0.2559,1.2823,1.0676
60.0,0.6,0.7054,1.0907,0.9969,-0.0327,0.7381,1.4382,0.9885,-0.1675,0.7133,1.1419,1.0041,0.0117,0.6727,1.1442,0.9688,-0.2738,0.7618,0.9134,0.7694,0.6306,0.6203,0.9075,0.9894,-0.0927,0.6465,0.6136,0.9545,-0.3025,0.7616,0.6178,0.912,0.4118,0.4866,0.2835,0.7994,-0.5994,0.8723,0.2678,0.9898,0.1373,0.3942,0.0697,0.8282,0.5619,0.9569,0.0481,0.3551,0.9355,0.0328,-0.1351,0.0444,-0.2426,0.675,0.182,-0.2741,0.4569,-0.3365,-0.2862,1.2395,1.0701
61.0,0.61,0.719,1.0914,0.9969,-0.0338,0.7511,1.4391,0.9894,-0.1618,0.7252,1.1433,1.004,-0.0021,0.6873,1.144,0.9708,-0.2671,0.7696,0.9138,0.787,0.6087,0.6371,0.9065,0.9906,-0.0785,0.6623,0.6132,0.9597,-0.2859,0.774,0.6188,0.9134,0.4083,0.5016,0.2856,0.7774,-0.6273,0.8795,0.2678,0.9937,0.1079,0.3991,0.0739,0.8728,0.4901,0.9579,0.046,0.3771,0.9266,0.0339,-0.1283,0.0318,-0.2346,0.6604,0.1894,-0.2557,0.4543,-0.3895,-0.3122,1.1906,1.0761
62.0,0.62,0.7326,1.0923,0.9968,-0.0351,0.764,1.44,0.9903,-0.1561,0.7371,1.1449,1.0037,-0.0167,0.702,1.1439,0.9728,-0.26,0.7771,0.9144,0.8045,0.5856,0.6542,0.9058,0.9916,-0.0627,0.6787,0.6128,0.9657,-0.2654,0.7861,0.6197,0.9157,0.4027,0.518,0.2879,0.754,-0.6549,0.8861,0.2679,0.9965,0.08,0.4053,0.0788,0.9131,0.4106,0.9585,0.0444,0.3939,0.9194,0.0352,-0.1211,0.0185,-0.226,0.6458,0.198,-0.2331,0.4495,-0.447,-0.3342,1.1378,1.0858
63.0,0.63,0.7462,1.0932,0.9968,-0.0365,0.7769,1.441,0.9912,-0.1504,0.7488,1.1466,1.0032,-0.0315,0.7167,1.144,0.9748,-0.2527,0.7844,0.9151,0.8221,0.5607,0.6715,0.9052,0.9925,-0.0457,0.6956,0.6125,0.9721,-0.2417,0.7978,0.6207,0.9188,0.395,0.5358,0.2902,0.7298,-0.6814,0.8921,0.2679,0.9984,0.0539,0.4128,0.0842,0.9471,0.3254,0.959,0.0433,0.406,0.9139,0.0366,-0.114,0.0051,-0.2171,0.63,0.2076,-0.2072,0.4426,-0.5074,-0.3521,1.082,1.0988
64.0,0.64,0.7597,1.0943,0.9968,-0.0381,0.7897,1.4421,0.9921,-0.1445,0.7606,1.1485,1.0024,-0.0464,0.7315,1.1443,0.9769,-0.245,0.7915,0.9161,0.8396,0.5343,0.6889,0.9049,0.9932,-0.0271,0.7128,0.6123,0.9786,-0.2149,0.809,0.6216,0.9227,0.3855,0.5549,0.2927,0.7053,-0.7063,0.8976,0.2679,0.9996,0.0299,0.4217,0.0901,0.9733,0.2373,0.9593,0.0426,0.4143,0.91,0.0382,-0.1064,-0.0081,-0.2076,0.613,0.2185,-0.178,0.4339,-0.5699,-0.3658,1.0252,1.1136
65.0,0.65,0.773,1.0954,0.9967,-0.0395,0.8025,1.4432,0.9928,-0.1391,0.7722,1.1503,1.0015,-0.0613,0.7462,1.1447,0.979,-0.2367,0.7984,0.917,0.8564,0.5071,0.7066,0.9047,0.9935,-0.0072,0.7303,0.6122,0.9848,-0.1856,0.8197,0.6224,0.9275,0.3733,0.5752,0.2954,0.681,-0.7293,0.9024,0.2678,1.0001,0.0081,0.4322,0.0966,0.9908,0.1505,0.9596,0.0422,0.417,0.9087,0.0396,-0.0996,-0.0216,-0.1977,0.5957,0.23,-0.1467,0.4223,-0.6334,-0.3746,0.9704,1.1324
66.0,0.66,0.7862,1.0965,0.9967,-0.0411,0.8151,1.4445,0.9936,-0.1336,0.7837,1.1521,1.0003,-0.0761,0.7608,1.1452,0.981,-0.2283,0.8052,0.9182,0.8725,0.4789,0.7243,0.9048,0.9934,0.0143,0.748,0.6123,0.9904,-0.1539,0.8301,0.6231,0.9326,0.3598,0.5965,0.2982,0.6573,-0.7503,0.9067,0.2676,1.0001,-0.0117,0.4444,0.1035,1.0002,0.0685,0.9599,0.042,0.4179,0.9082,0.0412,-0.0925,-0.0348,-0.1875,0.5779,0.2431,-0.113,0.4094,-0.6972,-0.3799,0.9198,1.1513
67.0,0.67,0.7992,1.0977,0.9966,-0.0426,0.8276,1.4457,0.9942,-0.1286,0.7951,1.154,0.999,-0.0906,0.7754,1.1458,0.9831,-0.2192,0.8119,0.9193,0.8879,0.4498,0.7422,0.905,0.9928,0.0371,0.7658,0.6126,0.9952,-0.1208,0.84,0.6238,0.9384,0.3444,0.6187,0.3012,0.6351,-0.7688,0.9106,0.2673,0.9998,-0.0294,0.4585,0.1106,1.0028,-0.0038,0.9601,0.042,0.4166,0.9087,0.0427,-0.086,-0.0477,-0.1767,0.5594,0.2567,-0.0781,0.3944,-0.7596,-0.3811,0.8766,1.1703
68.0,0.68,0.812,1.099,0.9966,-0.044,0.8399,1.447,0.9948,-0.1235,0.8064,1.1558,0.9976,-0.1046,0.7898,1.1466,0.9852,-0.21,0.8186,0.9205,0.9024,0.42,0.76,0.9054,0.9916,0.0611,0.7837,0.6133,0.9989,-0.0869,0.8496,0.6245,0.9443,0.3275,0.6414,0.3045,0.6148,-0.7847,0.914,0.267,0.9992,-0.0455,0.4744,0.1178,1.0011,-0.0649,0.9603,0.0421,0.4137,0.91,0.0442,-0.0794,-0.0603,-0.1659,0.54,0.2716,-0.0426,0.378,-0.8194,-0.3794,0.8414,1.1896
69.0,0.69,0.8247,1.1003,0.9965,-0.0455,0.8522,1.4485,0.9954,-0.1191,0.8175,1.1576,0.996,-0.1184,0.8041,1.1474,0.9871,-0.2006,0.8251,0.9218,0.9156,0.3904,0.7779,0.906,0.9898,0.0863,0.8015,0.6142,1.0014,-0.0521,0.8588,0.6252,0.9503,0.3094,0.6648,0.308,0.5969,-0.798,0.9172,0.2667,0.9984,-0.0599,0.4922,0.1251,0.9973,-0.1122,0.9604,0.0422,0.4103,0.9115,0.0456,-0.0735,-0.0727,-0.1549,0.5214,0.2875,-0.0064,0.3603,-0.8766,-0.3747,0.8166,1.2078
70.0,0.7,0.8372,1.1017,0.9964,-0.0468,0.8642,1.4499,0.9959,-0.1146,0.8285,1.1593,0.9944,-0.1316,0.8182,1.1484,0.989,-0.1912,0.8316,0.9232,0.9277,0.3604,0.7956,0.9068,0.987,0.1132,0.8191,0.6157,1.0027,-0.0173,0.8678,0.6258,0.9562,0.2905,0.6886,0.3117,0.5822,-0.8084,0.92,0.2664,0.9975,-0.0736,0.5119,0.132,0.9934,-0.1447,0.9606,0.0423,0.4068,0.9131,0.0469,-0.0676,-0.0846,-0.1441,0.502,0.3051,0.0296,0.3419,-0.9293,-0.3686,0.802,1.2253
71.0,0.71,0.8495,1.1032,0.9963,-0.0481,0.8762,1.4513,0.9964,-0.1107,0.8394,1.1611,0.9927,-0.144,0.8322,1.1496,0.9909,-0.1814,0.8382,0.9247,0.939,0.3299,0.8134,0.908,0.9835,0.1405,0.8366,0.6175,1.0028,0.0177,0.8765,0.6265,0.962,0.2707,0.7128,0.3156,0.5711,-0.816,0.9226,0.2661,0.9965,-0.0856,0.5335,0.1384,0.991,-0.162,0.9607,0.0424,0.4051,0.9139,0.0483,-0.0624,-0.0958,-0.1328,0.4819,0.323,0.0659,0.3226,-0.9778,-0.36,0.7981,1.2393
72.0,0.72,0.8616,1.1047,0.9963,-0.0493,0.888,1.4529,0.9968,-0.1072,0.8501,1.1629,0.9909,-0.1562,0.846,1.1509,0.9927,-0.1716,0.8447,0.9262,0.9487,0.3003,0.8311,0.9093,0.9791,0.1686,0.8539,0.6197,1.0017,0.0524,0.8851,0.6273,0.9675,0.2505,0.7372,0.3195,0.5641,-0.8206,0.9251,0.2659,0.9955,-0.0966,0.5569,0.144,0.9907,-0.1649,0.9609,0.0425,0.4041,0.9143,0.0494,-0.0578,-0.1069,-0.1218,0.4629,0.3417,0.1016,0.3027,-1.0208,-0.3501,0.8036,1.2514
73.0,0.73,0.8736,1.1063,0.9962,-0.0506,0.8997,1.4543,0.9972,-0.1038,0.8608,1.1647,0.9891,-0.1677,0.8597,1.1522,0.9943,-0.1618,0.8513,0.9278,0.9575,0.2706,0.8487,0.9108,0.9737,0.1972,0.871,0.6222,0.9993,0.0868,0.8935,0.628,0.9726,0.23,0.7618,0.3233,0.5609,-0.8224,0.9274,0.2657,0.9943,-0.1072,0.5819,0.1487,0.9929,-0.1523,0.961,0.0425,0.404,0.9144,0.0508,-0.0529,-0.1172,-0.1106,0.4434,0.3612,0.1375,0.283,-1.0589,-0.3396,0.82,1.2622
74.0,0.74,0.8855,1.108,0.9961,-0.0518,0.9112,1.4559,0.9975,-0.1007,0.8714,1.1665,0.9872,-0.1787,0.8732,1.1538,0.9958,-0.1521,0.8579,0.9294,0.965,0.242,0.8661,0.9126,0.9673,0.2267,0.8878,0.6249,0.9958,0.1207,0.9016,0.6289,0.9774,0.2091,0.7864,0.3269,0.5625,-0.8212,0.9296,0.2657,0.9932,-0.1168,0.6083,0.1523,0.9967,-0.1265,0.9611,0.0426,0.4058,0.9136,0.0519,-0.0486,-0.1271,-0.0996,0.4247,0.3817,0.1725,0.2627,-1.0908,-0.3278,0.8439,1.2698
